TimeStamp,786PI521,786PI522
5/2/2020 11:55,28.80000114,32.79999924
5/2/2020 12:00,28.89999962,32.79999924
5/2/2020 12:05,28.89999962,32.89999771
5/2/2020 12:10,28.89999962,32.90058517
5/2/2020 12:15,28.89999962,32.90000153
5/2/2020 12:20,28.89999962,32.79922104
5/2/2020 12:25,28.89999962,32.79999924
5/2/2020 12:30,28.94687653,33
5/2/2020 12:35,29,33
5/2/2020 12:40,28.90000153,32.90312195
5/2/2020 12:45,28.90000153,32.90000153
5/2/2020 12:50,28.90000153,32.90000153
5/2/2020 12:55,28.80000114,32.90000153
5/2/2020 13:00,28.80000114,32.89687347
5/2/2020 13:05,28.80000114,32.80000305
5/2/2020 13:10,28.89687538,32.80000305
5/2/2020 13:15,28.89999962,32.80000305
5/2/2020 13:20,28.89999962,32.80000305
5/2/2020 13:25,28.89999962,32.80000305
5/2/2020 13:30,28.89999962,32.80000305
5/2/2020 13:35,28.89999962,32.80000305
5/2/2020 13:40,28.89999962,32.80000305
5/2/2020 13:45,28.89999962,32.80000305
5/2/2020 13:50,28.89999962,32.80000305
5/2/2020 13:55,28.89999962,32.80000305
5/2/2020 14:00,28.89999962,32.80000305
5/2/2020 14:05,28.89531326,32.79999924
5/2/2020 14:10,28.80000114,32.70000076
5/2/2020 14:15,28.80000114,32.70000076
5/2/2020 14:20,28.80000114,32.70000076
5/2/2020 14:25,28.89999962,32.70146942
5/2/2020 14:30,28.89999962,32.79999924
5/2/2020 14:35,28.89999962,32.79999924
5/2/2020 14:40,28.89999962,32.79999924
5/2/2020 14:45,28.89999962,32.79999924
5/2/2020 14:50,28.89999962,32.79999924
5/2/2020 14:55,28.89999962,32.72499847
5/2/2020 15:00,28.89999962,32.70000076
5/2/2020 15:05,28.80000114,32.79999924
5/2/2020 15:10,28.80000114,32.79999924
5/2/2020 15:15,28.80000114,32.79999924
5/2/2020 15:20,28.80000114,32.79999924
5/2/2020 15:25,28.80000114,32.79999924
5/2/2020 15:30,28.89999962,32.89999771
5/2/2020 15:35,28.89999962,32.80312729
5/2/2020 15:40,28.89999962,32.85294342
5/2/2020 15:45,28.89999962,32.86249924
5/2/2020 15:50,28.89999962,32.80000305
5/2/2020 15:55,28.89999962,32.80000305
5/2/2020 16:00,28.89999962,32.80000305
5/2/2020 16:05,28.89999962,32.80000305
5/2/2020 16:10,28.89999962,32.80075836
5/2/2020 16:15,28.89999962,32.80000305
5/2/2020 16:20,28.89999962,32.85000229
5/2/2020 16:25,28.89999962,32.89999771
5/2/2020 16:30,28.89999962,32.89844131
5/2/2020 16:35,28.89999962,32.80000305
5/2/2020 16:40,28.81992912,32.80000305
5/2/2020 16:45,28.89999962,32.80000305
5/2/2020 16:50,28.89999962,32.80000305
5/2/2020 16:55,28.89999962,32.80000305
5/2/2020 17:00,28.89999962,32.80000305
5/2/2020 17:05,28.89999962,32.80000305
5/2/2020 17:10,28.89999962,32.80000305
5/2/2020 17:15,28.89999962,32.80000305
5/2/2020 17:20,28.89980698,32.80000305
5/2/2020 17:25,28.89999962,32.80000305
5/2/2020 17:30,28.89999962,32.80000305
5/2/2020 17:35,28.89999962,32.80000305
5/2/2020 17:40,28.89999962,32.80000305
5/2/2020 17:45,28.89999962,32.80000305
5/2/2020 17:50,28.89999962,32.80000305
5/2/2020 17:55,28.89999962,32.80000305
5/2/2020 18:00,28.89999962,32.8125
5/2/2020 18:05,28.89999962,32.89999771
5/2/2020 18:10,28.89999962,32.89999771
5/2/2020 18:15,28.89999962,32.89999771
5/2/2020 18:20,28.89999962,32.80000687
5/2/2020 18:25,28.89999962,32.80000305
5/2/2020 18:30,28.89999962,32.80000305
5/2/2020 18:35,28.89999962,32.80000305
5/2/2020 18:40,28.89999962,32.80000305
5/2/2020 18:45,28.89999962,32.80000305
5/2/2020 18:50,28.89999962,32.80000305
5/2/2020 18:55,28.89999962,32.80000305
5/2/2020 19:00,28.89999962,32.80000305
5/2/2020 19:05,28.89999962,32.80000305
5/2/2020 19:10,28.89999962,32.80000305
5/2/2020 19:15,28.89999962,32.80000305
5/2/2020 19:20,28.89999962,32.89374924
5/2/2020 19:25,28.89999962,32.80000305
5/2/2020 19:30,28.89999962,32.80062485
5/2/2020 19:35,28.89999962,32.89999771
5/2/2020 19:40,28.89999962,32.89999771
5/2/2020 19:45,28.89999962,32.89999771
5/2/2020 19:50,28.89999962,32.90000153
5/2/2020 19:55,28.89999962,32.90000153
5/2/2020 20:00,28.89999962,33
5/2/2020 20:05,28.89999962,32.8125
5/2/2020 20:10,28.89999962,32.80000305
5/2/2020 20:15,28.89999962,32.80000305
5/2/2020 20:20,28.89999962,32.80000305
5/2/2020 20:25,28.89999962,32.80000305
5/2/2020 20:30,28.80000114,32.70000076
5/2/2020 20:35,28.70000076,32.70000076
5/2/2020 20:40,28.79999924,32.70000076
5/2/2020 20:45,28.79999924,32.79999924
5/2/2020 20:50,28.89375114,32.87502289
5/2/2020 20:55,28.89999962,32.89999771
5/2/2020 21:00,28.89999962,32.875
5/2/2020 21:05,28.89999962,32.80000305
5/2/2020 21:10,28.89999962,32.80000305
5/2/2020 21:15,28.89999962,32.89999771
5/2/2020 21:20,28.80000114,32.89999771
5/2/2020 21:25,28.80000114,32.80000305
5/2/2020 21:30,28.80000114,32.80000305
5/2/2020 21:35,28.80000114,32.80000305
5/2/2020 21:40,28.80000114,32.8001976
5/2/2020 21:45,28.89999962,32.89999771
5/2/2020 21:50,28.89999962,32.89999771
5/2/2020 21:55,28.89999962,32.89999771
5/2/2020 22:00,28.89999962,32.80000305
5/2/2020 22:05,28.80000114,32.80000305
5/2/2020 22:10,28.89999962,32.80000305
5/2/2020 22:15,28.89999962,32.80000305
5/2/2020 22:20,28.80000114,32.80000305
5/2/2020 22:25,28.80000114,32.88750076
5/2/2020 22:30,28.80000114,32.80000687
5/2/2020 22:35,28.80000114,32.84687424
5/2/2020 22:40,28.80000114,32.80009842
5/2/2020 22:45,28.80000114,32.80002594
5/2/2020 22:50,28.80000114,32.89999771
5/2/2020 22:55,28.89999962,32.89999771
5/2/2020 23:00,28.89999962,32.89999771
5/2/2020 23:05,29,33
5/2/2020 23:10,29,33
5/2/2020 23:15,28.90000153,32.90000153
5/2/2020 23:20,28.90000153,32.90000153
5/2/2020 23:25,28.90000153,32.90000153
5/2/2020 23:30,28.90000153,32.90000153
5/2/2020 23:35,28.90000153,32.89999771
5/2/2020 23:40,28.90000153,32.89999771
5/2/2020 23:45,28.90000153,32.89999771
5/2/2020 23:50,28.90000153,32.89999771
5/2/2020 23:55,28.90000153,32.89999771
5/3/2020 0:00,28.90000153,32.89999771
5/3/2020 0:05,28.90000153,32.89999771
5/3/2020 0:10,28.90000153,32.89999771
5/3/2020 0:15,28.90000153,32.89687729
5/3/2020 0:20,28.80000114,32.80000305
5/3/2020 0:25,28.80000114,32.79999924
5/3/2020 0:30,28.80000114,32.70000076
5/3/2020 0:35,28.89999962,32.79999924
5/3/2020 0:40,28.89999962,32.89999771
5/3/2020 0:45,29,32.89999771
5/3/2020 0:50,29,32.80009842
5/3/2020 0:55,28.90000153,32.80000305
5/3/2020 1:00,28.90000153,32.89999771
5/3/2020 1:05,28.90000153,32.89999771
5/3/2020 1:10,28.90000153,32.80002594
5/3/2020 1:15,28.90000153,32.80000305
5/3/2020 1:20,28.90000153,32.80000305
5/3/2020 1:25,28.90000153,32.80000305
5/3/2020 1:30,28.90000153,32.80000305
5/3/2020 1:35,28.90000153,32.80000305
5/3/2020 1:40,28.90000153,32.80000305
5/3/2020 1:45,28.90000153,32.80000305
5/3/2020 1:50,28.90000153,32.89999771
5/3/2020 1:55,28.90000153,32.89999771
5/3/2020 2:00,28.90000153,32.89999771
5/3/2020 2:05,28.90000153,32.89999771
5/3/2020 2:10,28.90000153,32.89999771
5/3/2020 2:15,28.90000153,32.89999771
5/3/2020 2:20,28.90000153,32.80000305
5/3/2020 2:25,28.90000153,32.80000305
5/3/2020 2:30,28.90000153,32.80000305
5/3/2020 2:35,28.90000153,32.80000305
5/3/2020 2:40,28.90000153,32.80000305
5/3/2020 2:45,28.90000153,32.80000305
5/3/2020 2:50,28.90000153,32.89999771
5/3/2020 2:55,28.90000153,32.89999771
5/3/2020 3:00,28.90000153,32.89999771
5/3/2020 3:05,28.90000153,32.89990234
5/3/2020 3:10,28.90000153,32.80000305
5/3/2020 3:15,28.90000153,32.80000305
5/3/2020 3:20,28.90000153,32.80000305
5/3/2020 3:25,28.90000153,32.80000305
5/3/2020 3:30,28.90000153,32.80000305
5/3/2020 3:35,29,32.89999771
5/3/2020 3:40,28.90000153,32.80000305
5/3/2020 3:45,28.80000114,32.80000305
5/3/2020 3:50,28.89999962,32.80000305
5/3/2020 3:55,28.89999962,32.80000305
